normalized_phrase_id	canonical_phrase	sanitation_state	sanitation_reason_code	sanitation_rule	business_fit_state	ambiguity_state	raw_occurrence_count	all_raw_occurrence_ids	seed_ids	run_orders	provider_request_ids	observed_count_values	implicit_duplicate_group_id	notes
NP02923	схема вышивки оберега	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0910""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""351""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02926	оберег николая чудотворца	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0913""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""349""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02927	заказать оберег	KEEP_CANDIDATE	KEEP_DIRECT_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITH_COMMERCIAL_OR_CAR_USE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0914""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""349""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02928	оберег красоты	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0915""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""348""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02929	лунный оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0916""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""347""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02930	обереги пое	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0917""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""347""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02934	поцелуй оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0921""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""346""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02935	оберег славянский крест	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0922""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""345""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02936	настоящие обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0923""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""343""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02937	куклы обереги своими руками мастер	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0924""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""343""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02938	40 сильный оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0925""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""343""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02939	обереги пое 2	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0926""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""342""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02940	вальхейм обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0927""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""342""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02941	оберег семьи от злых людей	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0928""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""341""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02942	чувашские обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0929""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""341""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02943	оберег от сглаза у тюрков 5 букв	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0930""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""340""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02944	обереги над дверью	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0931""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""340""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02946	криминальный оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0933""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""339""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02948	оберег от невзгод	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0935""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""339""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02951	оберег 3 ангелов	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0938""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""337""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02952	оберег вакансии	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0939""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""337""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02953	оберег архангельск	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0940""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""337""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02955	какие обереги от порчи	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0942""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""336""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02957	камень оберег для скорпиона женщины	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0944""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""335""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02958	фонд оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0945""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""335""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02959	оберег закрывающий	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0946""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""334""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02961	красная нитка оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0948""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""333""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02963	самые лучшие обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0950""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""332""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02965	перу обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0953""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""331""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02967	оберег от завистливых людей	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0955""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""331""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02968	старинный оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0956""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""331""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02970	оберег от зимней стужи 8 букв	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0958""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""330""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02973	славянский оберег лады	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0961""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""330""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02974	мыло оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0962""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""329""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02975	обереги молот	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0964""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""329""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02977	оберег для львов женщин	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0966""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""328""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02978	красный браслет оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0967""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""327""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02979	оберег круглый	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0968""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""327""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02980	оберег на руку красная нить	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0969""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""326""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02982	мудры обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0971""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""325""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02984	вещи обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0973""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""325""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02985	завязываем обереги	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0974""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""324""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02986	база отдыха оберег пенза	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0975""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""324""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02987	оберег лис	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0976""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""324""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02988	оберег лиса	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0977""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""324""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
NP02989	кошачий оберег	KEEP_CANDIDATE	KEEP_PLAUSIBLE_BUSINESS_FIT	FROZEN_CLIENT_PRODUCT_TERM_WITHOUT_EXPLICIT_OUT_OF_SCOPE_CONTEXT	DIRECT_OR_PLAUSIBLE_WITHIN_FROZEN_CLIENT_SCOPE	NO_EXPLICIT_CONTRADICTORY_CONTEXT_DETECTED	1	"[""R002|results|0978""]"	"[""S002""]"	"[""2""]"	"[""wordstat-59d28ae6-a727-400c-8cb4-9a9e6ca352a0""]"	"[""323""]"		Retained for later governed analysis; no final intent, cluster, page or IA assignment made.
