normalized_phrase_id	canonical_phrase	sanitation_state	sanitation_reason_code	sanitation_rule	business_fit_state	ambiguity_state	raw_occurrence_count	all_raw_occurrence_ids	evidence_basis	notes
NP10706	золотой алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1212""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10707	авито вакансии алатырь	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_PLACE	EXPLICIT_PLACE_TRAVEL_REAL_ESTATE_OR_LOCAL_ENTITY_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R016|results|1213""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10708	расписание алатырь через порецкое	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1214""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10709	алатырь металл	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1215""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10710	алатырь организация	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	PRODUCT_OR_CATALOG_NAME_WITH_ORGANIZATION_CONTEXT_UNRESOLVED	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1216""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10711	екб тц алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1217""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10712	день г алатыря	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1218""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10713	санаторий алатырь путевка	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_PLACE	EXPLICIT_PLACE_TRAVEL_REAL_ESTATE_OR_LOCAL_ENTITY_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R016|results|1219""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10714	алатырь бумажная фабрика	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1220""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10715	космос алатырь афиша	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1221""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10716	карта алатыря с улицами и домами	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_PLACE	EXPLICIT_PLACE_ADDRESS_OR_TRAVEL_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R016|results|1222""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10717	сколько лет алатырю	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_FOREIGN_ENTITY	EXPLICIT_NON_PRODUCT_ENTITY_INFORMATION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R016|results|1223""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10718	алатырь нижний новгород расстояние	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1224""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10719	работа почты алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1225""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10720	идеал алатырь медицинский центр	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1226""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10721	алатырь паркинг	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1227""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10722	работа чувашии алатырь	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_PLACE	EXPLICIT_PLACE_TRAVEL_REAL_ESTATE_OR_LOCAL_ENTITY_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R016|results|1228""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10723	прогноз г алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1229""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10724	как выглядит алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1230""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10725	бытовая техника алатырь	AUTO_EXCLUDED	EXCLUDE_UNRELATED_PRODUCT	EXPLICIT_UNRELATED_PRODUCT_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R016|results|1231""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10726	город алатырь сегодня	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	PRODUCT_OR_CATALOG_NAME_WITH_PLACE_CONTEXT_UNRESOLVED	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1232""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10727	кинотеатр космос алатырь расписание сеансов	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_MEDIA	EXPLICIT_BOOK_FILM_SERIES_MUSIC_OR_MEDIA_ACTION_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R016|results|1233""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10728	гостиница эрьзя алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	PRODUCT_OR_CATALOG_NAME_WITH_PLACE_CONTEXT_UNRESOLVED	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1234""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10729	алатырь туалет	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1235""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10730	сколько времени в алатыре	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1236""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10731	алатырь нива	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1237""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10732	расписание автобусов алатырь чебоксары через порецкое	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_PLACE	EXPLICIT_PLACE_TRAVEL_REAL_ESTATE_OR_LOCAL_ENTITY_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R016|results|1238""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10733	расписание чебоксары алатырь через порецкое	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1239""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10734	алатырь саратов	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1240""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10735	алатырь население 2026	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1241""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10736	работа алатырь вакансии центр	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1242""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10737	алатырь тв	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1243""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10738	ул 40 лет победы алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1244""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10739	сур алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1245""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10740	центр занятости алатырь вакансии на сегодня	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1246""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10741	как правильно алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1247""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10742	загубина алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1248""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10743	алатырь схема	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1249""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10744	пригородный поезд канаш алатырь расписание	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_PLACE	EXPLICIT_PLACE_TRAVEL_REAL_ESTATE_OR_LOCAL_ENTITY_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R016|results|1250""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10745	шумерля алатырь расстояние	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1251""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10746	микрорайоны алатыря	HOLD_AMBIGUOUS	HOLD_BUSINESS_FIT_UNCERTAIN	CURRENT_ALLOWED_INPUT_CANNOT_PROVE_BUSINESS_FIT_OR_EXCLUSION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1252""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10747	славянский алатырь значение	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1253""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10748	города большие на реке сурапоказать алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	PRODUCT_OR_CATALOG_NAME_WITH_PLACE_CONTEXT_UNRESOLVED	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1254""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10749	москва алатырь расстояние	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	PRODUCT_OR_CATALOG_NAME_WITH_PLACE_CONTEXT_UNRESOLVED	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1255""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10750	прогноз погоды г алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	PRODUCT_OR_CATALOG_NAME_WITH_PLACE_CONTEXT_UNRESOLVED	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1256""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10751	ул московская г алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1257""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10752	восход алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1258""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10753	работа алатырь вакансии центр занятости	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1259""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10754	алатырь город квартиры	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_PLACE	EXPLICIT_PLACE_TRAVEL_REAL_ESTATE_OR_LOCAL_ENTITY_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	LOW_EXPLICIT_CONTEXT	1	"[""R016|results|1260""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10755	спутник алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1261""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10756	акуловский сергей алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1262""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10757	осадки онлайн алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1263""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
NP10758	душа алатырь	HOLD_AMBIGUOUS	HOLD_ENTITY_COLLISION	CATALOG_NAME_REFERENT_WITHOUT_PRODUCT_DISAMBIGUATION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED	1	"[""R016|results|1264""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	HOLD is not rejection; AUTO_EXCLUDED retains full lineage and observed counts.
