candidate_id,display_candidate,normalized_candidate,candidate_type,step07_reconciliation_status,step07_route,competitor_source_count,source_url_count,provenance_row_count,open_demand_question,preparation_state,state_reason,existing_evidence_scope_status,existing_evidence_ids,existing_evidence_locators,existing_evidence_answer,acquisition_group_id,proposed_seed_phrase,research_mode,operator_shape,operator_rationale,regions,devices,proposed_num_phrases,depth_rationale,incremental_information_gain,positive_outcome_meaning,zero_outcome_meaning,incomplete_outcome_meaning,validation_failure_meaning,provider_failure_meaning,outcome_unknown_meaning,provider_execution_released,notes
S07C000153,"""Счастливая подкова""","""Счастливая подкова""",PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «""Счастливая подкова""» expose current Russia-wide Yandex demand vocabulary within the preserved «подкова» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0107,подкова на удачу,DISCOVERY_RECALL_FIRST,BARE_RECALL_SEED_NO_MORPHOLOGY_FIXATION,The distinctive topic «подкова» needs recall-first discovery; a bare seed maximizes observable current vocabulary without imposing unsupported exact-form constraints.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 7 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=HORSESHOE; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000155,"""Удача Богов"", амулет на удачу и везение","""Удача Богов"", амулет на удачу и везение",PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «""Удача Богов"", амулет на удачу и везение» expose current Russia-wide Yandex demand vocabulary within the preserved «амулеты и талисманы на удачу» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0137,(амулет|оберег|талисман) (на удачу|на счастье|на везение),DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «амулеты и талисманы на удачу»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 29 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=LUCK_TALISMANS; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000156,Скандинавская руна Феу,Скандинавская руна Феу,TERMINOLOGY,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Скандинавская руна Феу» expose current Russia-wide Yandex demand vocabulary within the preserved «руна Феху / Феу» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_PRECISION_VALIDATION,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0229,Скандинавская руна Феу,PRECISION_VALIDATION,NARROW_LITERAL_PHRASE_NO_MORPHOLOGY_FIXATION,"The accepted prior scope is related but insufficient, so the literal qualified phrase narrows the evidence question while avoiding automatic quotes, brackets or morphology fixation.","[""225""]","[""DEVICE_ALL""]",1000,1000 is a bounded precision depth for the narrower qualified question; it avoids treating a broad 2000-row scrape as necessary while retaining substantial lower-frequency vocabulary.,The shared seed answers an unresolved bounded question for 1 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=RUNE_FEHU; lane=INFO; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000971,Печать велеса пятипалая,Печать велеса пятипалая,PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Печать велеса пятипалая» expose current Russia-wide Yandex demand vocabulary within the preserved «Печать Велеса» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_PRECISION_VALIDATION,"Durable prior evidence is related, but its broad/qualified boundary does not answer this narrower candidate question.",RELATED_BUT_INSUFFICIENT,STEP03:S022:wordstat-676b26a8-2956-4353-9f63-5ccc1890992b|STEP03:Q007:wordstat-0a074fb9-865b-4c66-a0d2-685e2a2b2475,STEP_03_WORDSTAT_RAW/MANUAL__015__pechat_velesa__wordstat-676b26a8-2956-4353-9f63-5ccc1890992b.txt|STEP_03_WORDSTAT_RAW/MANUAL__055__wordstat-0a074fb9-865b-4c66-a0d2-685e2a2b2475.raw.txt,Related evidence informs seed design but cannot close the current qualified question.,S08Q0377,Печать велеса пятипалая,PRECISION_VALIDATION,NARROW_LITERAL_PHRASE_NO_MORPHOLOGY_FIXATION,"The accepted prior scope is related but insufficient, so the literal qualified phrase narrows the evidence question while avoiding automatic quotes, brackets or morphology fixation.","[""225""]","[""DEVICE_ALL""]",1000,1000 is a bounded precision depth for the narrower qualified question; it avoids treating a broad 2000-row scrape as necessary while retaining substantial lower-frequency vocabulary.,The shared seed answers an unresolved bounded question for 1 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=VELes_SEAL; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000972,"Подвеска ""Молот Тора""","Подвеска ""Молот Тора""",PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,2,2,"Does «Подвеска ""Молот Тора""» expose current Russia-wide Yandex demand vocabulary within the preserved «Молот Тора / Мьёльнир» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0365,(амулет|оберег|талисман|кулон|подвеска) (молот тора|мьёльнир),DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «Молот Тора / Мьёльнир»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 74 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=THOR_HAMMER; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000973,"Подвеска ""Мьельнир""","Подвеска ""Мьельнир""",PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Подвеска ""Мьельнир""» expose current Russia-wide Yandex demand vocabulary within the preserved «Молот Тора / Мьёльнир» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0365,(амулет|оберег|талисман|кулон|подвеска) (молот тора|мьёльнир),DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «Молот Тора / Мьёльнир»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 74 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=THOR_HAMMER; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000974,Подвеска «Молот Тора»,Подвеска «Молот Тора»,PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Подвеска «Молот Тора»» expose current Russia-wide Yandex demand vocabulary within the preserved «Молот Тора / Мьёльнир» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0365,(амулет|оберег|талисман|кулон|подвеска) (молот тора|мьёльнир),DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «Молот Тора / Мьёльнир»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 74 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=THOR_HAMMER; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000975,Подвеска Ворона Руны Молот Тора Мьельнир,Подвеска Ворона Руны Молот Тора Мьельнир,PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Подвеска Ворона Руны Молот Тора Мьельнир» expose current Russia-wide Yandex demand vocabulary within the preserved «Молот Тора / Мьёльнир» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0365,(амулет|оберег|талисман|кулон|подвеска) (молот тора|мьёльнир),DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «Молот Тора / Мьёльнир»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 74 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=THOR_HAMMER; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000976,Подвеска Молот Тора,Подвеска Молот Тора,PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Подвеска Молот Тора» expose current Russia-wide Yandex demand vocabulary within the preserved «Молот Тора / Мьёльнир» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0365,(амулет|оберег|талисман|кулон|подвеска) (молот тора|мьёльнир),DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «Молот Тора / Мьёльнир»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 74 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=THOR_HAMMER; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000978,"Подвеска амулет "" Молот Тора""","Подвеска амулет "" Молот Тора""",PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Подвеска амулет "" Молот Тора""» expose current Russia-wide Yandex demand vocabulary within the preserved «Молот Тора / Мьёльнир» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0365,(амулет|оберег|талисман|кулон|подвеска) (молот тора|мьёльнир),DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «Молот Тора / Мьёльнир»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 74 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=THOR_HAMMER; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000979,Подвеска мусульманский оберег,Подвеска мусульманский оберег,PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Подвеска мусульманский оберег» expose current Russia-wide Yandex demand vocabulary within the preserved «мусульманские амулеты и обереги» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0150,(мусульманский амулет|мусульманский оберег),DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «мусульманские амулеты и обереги»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 17 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=MUSLIM_AMULETS; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000980,Подвеска на шею оберег Лунница,Подвеска на шею оберег Лунница,PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Подвеска на шею оберег Лунница» expose current Russia-wide Yandex demand vocabulary within the preserved «Лунница» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0143,(амулет|оберег|талисман|кулон|подвеска) Лунница,DISCOVERY_RECALL_FIRST,GROUPED_OR_SEMANTICALLY_COHERENT_NO_MORPHOLOGY_FIXATION,The OR group contains only explicit aliases or frozen in-scope product-class labels serving one information question for «Лунница»; no unrelated referents are combined and morphology remains observable.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 11 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=LUNNITSA; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
S07C000981,Подвеска на шею серебро 925 Звезда Руси,Подвеска на шею серебро 925 Звезда Руси,PRODUCT_NAME,NEW_CANDIDATE,ELIGIBLE_NEW_CANDIDATE,1,1,1,"Does «Подвеска на шею серебро 925 Звезда Руси» expose current Russia-wide Yandex demand vocabulary within the preserved «Звезда Руси» direction that is not already answered by accepted durable evidence? A positive observation is discovery evidence only, not final relevance, intent, cluster or page proof.",PROVIDER_REQUIRED_RECALL_FIRST,No durable accepted provider scope materially answers this distinct topic/product direction.,NO_DURABLE_EVIDENCE_FOUND,NONE,NONE,No durable evidence was found that answers the current bounded discovery question.,S08Q0325,Звезда Руси,DISCOVERY_RECALL_FIRST,BARE_RECALL_SEED_NO_MORPHOLOGY_FIXATION,The distinctive topic «Звезда Руси» needs recall-first discovery; a bare seed maximizes observable current vocabulary without imposing unsupported exact-form constraints.,"[""225""]","[""DEVICE_ALL""]",2000,"2000 maximizes observable recall within one billed GetTop request; reaching the boundary will be recorded as a depth limit, never semantic completeness.",The shared seed answers an unresolved bounded question for 11 preserved candidate identity/identities without duplicating accepted evidence.,"SUCCESS_WITH_ROWS => bounded positive provider evidence only after complete RAW persistence and remote readback; then Step03A-compatible normalization, Step03B-compatible sanitation and candidate-level reconciliation.",SUCCESS_WITH_ZERO_ROWS => bounded zero for this exact phrase/operator/region/device/current snapshot only; never universal zero demand.,SUCCESS_BUT_EVIDENCE_INCOMPLETE => persist what was returned and leave the question unresolved; no semantic closure.,VALIDATION_FAILURE => request contract failed and provides no semantic answer; correction requires a separate release.,PROVIDER_FAILURE => no semantic answer; preserve the failure and do not infer demand.,OUTCOME_UNKNOWN => no semantic answer plus duplicate-execution risk; blind retry is forbidden.,false,FULL_VOLUME_794_RECONCILIATION; topic_rule=STAR_OF_RUS; lane=PRODUCT; Step07 wording/provenance immutable; ranking-query-source limitation ACTIVE.
